,k,xzero,xt,ComponentA,ComponentB,Fatigue
464,3.5417128273,0.1807153752,0.8203050372,0.6356004382,1.2905986024,40.896101484
465,3.5997578845,0.4817023307,0.5305507715,0.1796644363,2.9530094135,42.5155496073
466,3.4897682479,0.0052992518,0.3886614412,0.1276717918,3.0442232826,40.3021618518
467,3.5318452707,0.8210710371,0.8214769947,0.6319414836,1.2999257306,40.8627404665
468,3.4753852851,0.6953087139,0.3984812124,0.1321116201,3.0162465045,39.2941569946
469,3.5235115453,0.5012247733,0.5138677667,0.1772612072,2.8989296352,40.8854934983
470,3.4047444504,0.9779864871,0.8429351772,0.549227676,1.5347645686,39.1479755129
471,3.4665908131,0.5565521906,0.475129501,0.1639339139,2.8982990131,41.0946170265
472,3.5694239499,0.4106235361,0.3787985055,0.120688977,3.1386338248,41.6549178637
473,3.5395480036,0.8149798955,0.8206718357,0.6346929606,1.2930218021,40.8430140402
474,3.4865914159,0.4603381801,0.4920743103,0.1700505271,2.8936947079,41.0198810949
475,3.4641023161,0.4090992517,0.4085547191,0.1365987956,2.9909101118,40.9751348962
476,3.4880260971,0.7450823347,0.829598039,0.6102647044,1.3594068818,39.9814420443
477,3.5871710605,0.8703211611,0.8729247751,0.4184297337,2.0861920288,42.0403431334
478,3.5718405647,0.3273594417,0.5505232468,0.1903691377,2.8918723564,41.0685669661
479,3.5650639723,0.4334305583,0.55299778,0.1919672232,2.8806885412,41.3480423671
480,3.5924622913,0.8076073396,0.7927701205,0.6712425897,1.1810485996,42.4039228309
481,3.5418937302,0.9026252324,0.8192004775,0.6367887575,1.2864556227,40.5267961436
482,3.4282256367,0.0264070846,0.8466239104,0.5551644729,1.5249965582,38.0868445834
483,3.5415294907,0.3558748627,0.365201168,0.1167502354,3.128055089,40.8429486956
484,3.5698554714,0.8773437308,0.8909150549,0.5208292759,1.7105702312,41.3171979859
485,3.4250957263,0.9679974904,0.4458043284,0.1538182701,2.8982534267,39.4667253719
486,3.5095541198,0.0719872472,0.5064639172,0.1749000865,2.8957328008,40.2983398817
487,3.5743968532,0.7983375985,0.8110330116,0.6519846643,1.2439449208,41.2528280231
488,3.4240567046,0.7550399349,0.8460330504,0.5539907411,1.5271609934,39.205751278
489,3.5730847359,0.4507271341,0.4679537753,0.1549874272,3.0193015255,41.3184999331
490,3.5081562312,0.6617206227,0.5056767779,0.1746435418,2.8954794019,40.3572905273
491,3.4650755174,0.4751140151,0.4735539356,0.1633470986,2.8990654853,40.9648683258
492,3.5599412366,0.1128668882,0.8807871048,0.4491688291,1.9609265996,40.7099997073
493,3.4204726482,0.6917639661,0.446902967,0.1545370142,2.891883018,37.9279921479
494,3.5026944736,0.1784585909,0.8263998474,0.6186060306,1.3359065488,40.9118681716
495,3.4510117217,0.1957141624,0.8448703505,0.5719849769,1.4770848617,40.8190831166
496,3.4967294109,0.133273219,0.8741777659,0.5011453135,1.7443598541,40.8104962177
497,3.4829957466,0.3589521721,0.3929948099,0.1296385707,3.0314651564,40.9342968415
498,3.4470001,0.4054174497,0.4331469945,0.1473799759,2.9389813082,40.7252158437
499,3.5663553549,0.6826239291,0.4992946199,0.1683395797,2.9659965934,40.353440896
