,k,xzero,xt,ComponentA,ComponentB,Fatigue
464,3.5417128273,0.1807153752,0.8203050372,0.6356004382,1.2905986024,40.896101484
465,3.5997578845,0.4817023307,0.5305507715,0.1796644363,2.9530094135,42.5155496073
466,3.4897682479,0.0052992518,0.3886614412,0.1276717918,3.0442232826,40.3021618518
467,3.5318452707,0.8210710371,0.8214769947,0.6319414836,1.2999257306,40.8627404665
468,3.4753852851,0.6953087139,0.3984812124,0.1321116201,3.0162465045,39.2941569946
469,3.5235115453,0.5012247733,0.5138677667,0.1772612072,2.8989296352,40.8854934983
470,3.4047444504,0.9779864871,0.8429351772,0.549227676,1.5347645686,39.1479755129
471,3.4665908131,0.5565521906,0.475129501,0.1639339139,2.8982990131,41.0946170265
472,3.5694239499,0.4106235361,0.3787985055,0.120688977,3.1386338248,41.6549178637
473,3.5395480036,0.8149798955,0.8206718357,0.6346929606,1.2930218021,40.8430140402
474,3.4865914159,0.4603381801,0.4920743103,0.1700505271,2.8936947079,41.0198810949
475,3.4641023161,0.4090992517,0.4085547191,0.1365987956,2.9909101118,40.9751348962
476,3.4880260971,0.7450823347,0.829598039,0.6102647044,1.3594068818,39.9814420443
477,3.5871710605,0.8703211611,0.8729247751,0.4184297337,2.0861920288,42.0403431334
478,3.5718405647,0.3273594417,0.5505232468,0.1903691377,2.8918723564,41.0685669661
479,3.5650639723,0.4334305583,0.55299778,0.1919672232,2.8806885412,41.3480423671
480,3.5924622913,0.8076073396,0.7927701205,0.6712425897,1.1810485996,42.4039228309
481,3.5418937302,0.9026252324,0.8192004775,0.6367887575,1.2864556227,40.5267961436
482,3.4282256367,0.0264070846,0.8466239104,0.5551644729,1.5249965582,38.0868445834
483,3.5415294907,0.3558748627,0.365201168,0.1167502354,3.128055089,40.8429486956
484,3.5698554714,0.8773437308,0.8909150549,0.5208292759,1.7105702312,41.3171979859
485,3.4250957263,0.9679974904,0.4458043284,0.1538182701,2.8982534267,39.4667253719
486,3.5095541198,0.0719872472,0.5064639172,0.1749000865,2.8957328008,40.2983398817
487,3.5743968532,0.7983375985,0.8110330116,0.6519846643,1.2439449208,41.2528280231
488,3.4240567046,0.7550399349,0.8460330504,0.5539907411,1.5271609934,39.205751278
489,3.5730847359,0.4507271341,0.4679537753,0.1549874272,3.0193015255,41.3184999331
490,3.5081562312,0.6617206227,0.5056767779,0.1746435418,2.8954794019,40.3572905273
491,3.4650755174,0.4751140151,0.4735539356,0.1633470986,2.8990654853,40.9648683258
492,3.5599412366,0.1128668882,0.8807871048,0.4491688291,1.9609265996,40.7099997073
493,3.4204726482,0.6917639661,0.446902967,0.1545370142,2.891883018,37.9279921479
494,3.5026944736,0.1784585909,0.8263998474,0.6186060306,1.3359065488,40.9118681716
495,3.4510117217,0.1957141624,0.8448703505,0.5719849769,1.4770848617,40.8190831166
496,3.4967294109,0.133273219,0.8741777659,0.5011453135,1.7443598541,40.8104962177
497,3.4829957466,0.3589521721,0.3929948099,0.1296385707,3.0314651564,40.9342968415
498,3.4470001,0.4054174497,0.4331469945,0.1473799759,2.9389813082,40.7252158437
499,3.5663553549,0.6826239291,0.4992946199,0.1683395797,2.9659965934,40.353440896
0,3.7985858808,0.9880103521,0.9313824865,0.4306595301,2.1626886703,41.4824485322
1,3.8516991141,0.8353395762,0.4618823776,0.8606708663,0.5366539007,53.8773753269
2,3.7683905645,0.6861777852,0.907382243,0.595980525,1.5225031776,42.2254091855
3,3.8732116416,0.3451993825,0.6941677932,0.7660398671,0.9061771103,44.4182887559
4,3.8590816853,0.783222176,0.286209463,0.0806733655,3.5477565781,50.076011856
5,3.9021897321,0.4723686179,0.8621453651,0.3295267283,2.6163139165,46.8883622589
6,3.929481282,0.884165968,0.6773108298,0.7786279363,0.8698773808,45.0575947707
7,3.9288342974,0.2071978256,0.884322365,0.3421557016,2.584561242,40.3477402272
8,3.9280782039,0.2711736625,0.9372950407,0.3932955002,2.383182722,38.4330067654
9,3.8582943262,0.4706596974,0.1754558009,0.0477555588,3.6740393247,53.4367375661
10,3.8933744376,0.1077388842,0.1414585009,0.0377588675,3.746365028,47.2478267644
11,3.7852803889,0.3098123594,0.7008481255,0.7546548361,0.9287002376,42.2515860067
12,3.8699074493,0.0501421075,0.2941901658,0.0828908401,3.5491275699,43.3322655122
13,3.8372574065,0.2770345558,0.9590270839,0.5086523279,1.8854274939,51.8511771202
14,3.818045825,0.2010233825,0.1856557931,0.0512527083,3.622360636,46.8444692481
15,3.9486114541,0.9022966294,0.704441275,0.2324224919,3.0308653404,44.1758588086
16,3.9591536875,0.5704686564,0.1534230414,0.9596178042,0.1598793194,45.4942500231
17,3.8588635698,0.1777161644,0.9090369497,0.3798798744,2.3929589616,43.3659139473
18,3.8775091943,0.4971238458,0.5644366284,0.1768387491,3.1918153186,38.1366943478
19,3.9884593605,0.4320895829,0.744887166,0.2485255993,2.9972251078,45.5535599991
20,3.7938493205,0.6595910844,0.2531283921,0.0718887165,3.5211143623,38.324988971
21,3.8357914146,0.3885076822,0.9523636685,0.4585691802,2.0768156902,40.8496047681
22,3.8240077979,0.5241299903,0.9128338866,0.393751723,2.3182981387,42.3432644928
23,3.9246698478,0.480990843,0.6431168423,0.7934872939,0.810494191,44.8390308262
24,3.9267105317,0.9011953665,0.9814281854,0.4920296911,1.9946523616,40.7156239234
25,3.9522370664,0.4511078085,0.9778346139,0.4491369042,2.1771415457,47.6520953252
26,3.857516161,0.2739038825,0.5075669068,0.8441239809,0.6012942627,52.4686218442
27,3.8914008027,0.0502288816,0.4290670863,0.1261822865,3.4003749518,47.1182085704
28,3.8802967561,0.3555953185,0.4123989991,0.8791038471,0.46911295,46.1764637541
29,3.9763921451,0.9738206171,0.6570275921,0.7911492884,0.8304723289,47.6615521116
30,3.834512832,0.2360920017,0.9585422739,0.5047339942,1.8991038546,47.774973909
31,3.938485142,0.2468714739,0.7017256455,0.7680084712,0.9136951893,42.4557847985
32,3.9934227725,0.3785540374,0.1218053073,0.0314933091,3.8676566746,47.3156655469
33,3.9781244729,0.3660186576,0.3919355053,0.8892008668,0.4407727432,40.655531803
34,3.8845118101,0.4321774043,0.2905260749,0.0814201208,3.5682343894,50.8799455665
35,3.8401886674,0.754929974,0.9594617171,0.5123472015,1.8726787503,52.0280976616
36,3.8083072994,0.5115301553,0.6397898462,0.2136409286,2.9946969914,44.2365249122
37,3.7690324738,0.0720681133,0.3403472966,0.1003763923,3.3907105915,39.5163246439
38,3.9517862441,0.8751420934,0.9601714035,0.4161638081,2.3071958319,42.8181827072
39,3.8870029986,0.6600991668,0.5412918334,0.8327809185,0.6499810711,48.2591702447
40,3.7967072296,0.003966766,0.1832380143,0.0508478546,3.6036528123,40.9161870724
41,3.9172905864,0.4697916352,0.3612752727,0.8972080013,0.4026661289,48.254880639
42,3.7774385335,0.0456354783,0.5412339108,0.1733207483,3.1227300602,41.4438080105
43,3.9341406072,0.5033323364,0.1477829603,0.039092449,3.7803454162,45.4228150099
44,3.9493227759,0.6678638149,0.8927083216,0.6547873986,1.3633559892,45.2572447683
45,3.9909457189,0.5377240266,0.3449976907,0.9044192166,0.3814577182,44.9506035285
46,3.9325029352,0.0877322513,0.0782340315,0.0203065646,3.8526473103,43.8831213492
47,3.982539972,0.0441663757,0.4639281885,0.1346105216,3.4464481889,45.1563798693
48,3.928744789,0.6894778545,0.1097116864,0.0287520597,3.8157852841,46.8268606806
49,3.7766254799,0.5432781861,0.4557996334,0.1404025263,3.2463777218,45.6839922625
50,3.765733759,0.0279025471,0.8935345043,0.612781567,1.4581615251,42.7062189586
51,3.7645323701,0.5569112932,0.5396140934,0.1734140237,3.1117096646,38.0367940207
52,3.9833196302,0.4758242861,0.9902146136,0.4624540005,2.1412175321,44.7840530737
53,3.9195213344,0.5076729051,0.9797826229,0.5049929198,1.9401908115,46.331744204
54,3.9473897953,0.1368459498,0.9262251246,0.6239256725,1.4845119626,45.2517725072
55,3.8324333738,0.2735864178,0.4988760849,0.8461615979,0.5895754265,49.9914181801
56,3.9733417166,0.7982670662,0.0263208468,0.0066688336,3.946844162,46.1010673504
57,3.9736721229,0.3023553526,0.5101774958,0.151272928,3.372563106,46.2910293701
58,3.8109498613,0.6778278045,0.9412326017,0.4450555134,2.1148656144,39.1999532143
59,3.7707412143,0.8001427171,0.3928275818,0.1181332894,3.3252911514,41.4981366949
60,3.9695857649,0.1369616795,0.2738984568,0.9254418244,0.2959650727,46.6480894328
61,3.9847362145,0.0421248705,0.1038494064,0.9732210878,0.1067069011,44.1333421569
62,3.7818416885,0.9528289051,0.4530496452,0.1391621369,3.2555525176,40.5873010412
63,3.9729263644,0.7655846078,0.9897408294,0.4703581814,2.1042279448,38.9154046254
64,3.9322962232,0.5826959536,0.2512505453,0.9313999254,0.2697558143,41.9526210067
65,3.8581765535,0.3730722222,0.9622736424,0.4757411995,2.0226830121,49.2075541382
66,3.8703661909,0.2746003561,0.9569101632,0.5525336705,1.7318585533,47.8002388465
67,3.7702454549,0.5653320791,0.29198239,0.084601237,3.4512780258,36.7868649397
68,3.9330208238,0.0405854133,0.0678778198,0.0175670451,3.8639292695,43.4788770777
69,3.9973712217,0.4759321243,0.4484797614,0.8712227452,0.5147704922,43.8771048689
70,3.9066420329,0.0934366772,0.451603986,0.1333926062,3.3855248705,44.5329118681
71,3.9909373234,0.6361729947,0.0463317695,0.0117472428,3.9440548137,42.6055840118
72,3.8797298846,0.1630736149,0.9581518559,0.5551040146,1.72607625,44.0625445239
73,3.8543956918,0.2584709464,0.9627730241,0.4853618802,1.9836189516,50.5089451384
74,3.8748367167,0.1811190841,0.5058533021,0.845617869,0.5982055496,41.2096197785
75,3.7621182767,0.026417934,0.3419299921,0.1011110733,3.3817264597,39.8788854583
76,3.7652796447,0.6933535259,0.9037819581,0.5998473804,1.5066865132,43.39519599
77,3.7691131738,0.6287806753,0.916281576,0.5830500059,1.5715317156,40.4306489278
78,3.9941678438,0.3474742617,0.013866594,0.0034838476,3.9802527718,38.9200885944
79,3.8120344993,0.4232590579,0.8350935172,0.3241241074,2.57646222,41.2072717871
80,3.7948061381,0.3522507377,0.2065061349,0.057753574,3.575642521,39.8870712658
81,3.8787533568,0.315694639,0.9657459448,0.531881148,1.8157175686,44.7878620898
82,3.8782857504,0.6083416895,0.8123121769,0.2986330405,2.7201014848,46.9776181938
83,3.919800906,0.5909201393,0.7079221704,0.2365641692,2.9925164614,46.0111059445
84,3.9617592111,0.0933103265,0.9720044482,0.4317847133,2.2511321462,47.137578381
85,3.9221880868,0.9652729079,0.9244518823,0.6195909753,1.4920357449,48.5919699023
86,3.9165040304,0.9243118234,0.9174858511,0.6254534409,1.4669131082,46.8331268983
87,3.9502570406,0.6095623584,0.9386714501,0.6112525109,1.535652506,48.0819269389
88,3.9865325021,0.3905178413,0.075857006,0.9805951337,0.0773581302,41.5355249577
89,3.7682890556,0.5745839882,0.2630002705,0.0754920722,3.4838131061,40.7685418584
90,3.8409360103,0.4170218192,0.1495549808,0.0405841955,3.6850547124,46.6828542202
91,3.9471588621,0.5429801831,0.4250870774,0.122765913,3.4625823007,43.1115541448
92,3.9828103386,0.8537476357,0.9954724468,0.4923985013,2.0216804968,36.5308228011
93,3.7827903081,0.7915313497,0.3277443299,0.095822926,3.4203122722,36.4617558148
94,3.8845453519,0.1064312378,0.1323111084,0.0353075204,3.7473916877,47.3404694259
95,3.9989003409,0.9039773759,0.9632076623,0.4044392014,2.3815882805,41.0437867917
96,3.9717990819,0.0154341146,0.9495932413,0.3955198906,2.4008735436,42.5789624706
97,3.8469645309,0.9591112758,0.1418423759,0.0383413015,3.699466904,54.3572396112
98,3.9869082255,0.0013421363,0.5491322079,0.8350614166,0.6575949947,44.1336868837
99,3.8804234702,0.2024214064,0.6828587932,0.7720747543,0.8844464728,48.3668563297
100,3.8563792884,0.6261240833,0.4467014447,0.8662862044,0.5156511121,53.6116161603
101,3.8819274277,0.0206369802,0.2825248836,0.0790243923,3.5751604718,44.5883191794
102,3.7658098965,0.5041103372,0.6352237247,0.2148366,2.9567761023,42.2300602119
103,3.9394253426,0.9362937958,0.8957006038,0.3495617761,2.5623528231,43.2883148904
104,3.9177322063,0.4041187976,0.9791470674,0.4914561499,1.9923386197,48.4301133293
105,3.760572876,0.8788498922,0.5252041847,0.1678263786,3.1294495488,39.6714601568
106,3.7966193845,0.8795232099,0.9487614832,0.5101788375,1.8596645207,40.5561407607
107,3.8883991477,0.0112988312,0.9592937335,0.5573881514,1.721051535,44.7432517075
108,3.8862684503,0.2107654853,0.4997118784,0.1515519888,3.2972967375,46.2492492342
109,3.9897827573,0.5809279939,0.3803546854,0.8932782992,0.4257964015,44.6005395962
110,3.9587112963,0.1576596269,0.5966788084,0.184921466,3.2266606,47.5575648573
111,3.965706249,0.6719618325,0.9742412973,0.5658290891,1.7217942945,43.8159660743
112,3.9922594155,0.3250683721,0.0938180039,0.0240798143,3.8961265501,41.9137602177
113,3.8045726373,0.98020223,0.9263948418,0.4193471163,2.2091360731,37.317254929
114,3.8521657888,0.25018837,0.1637406661,0.0444850514,3.6808019955,52.6953483273
115,3.9321348895,0.6287801445,0.9329545143,0.6128533674,1.5223127813,44.0300388774
116,3.9574666908,0.7477044997,0.1521036626,0.0400376139,3.7990191674,40.8673276321
117,3.9627860545,0.0398936852,0.9901977703,0.5112185889,1.9369361596,44.5963954037
118,3.844612341,0.7089012508,0.1435496171,0.0388469507,3.6952608748,49.6529190253
119,3.9417062831,0.1314131555,0.9752122259,0.4490946851,2.171506941,43.4913530828
120,3.8221848275,0.4847370186,0.9508234761,0.4648487518,2.0454469813,42.606516047
121,3.8484787244,0.3743956814,0.9571555074,0.535915254,1.7860202714,52.3441614233
122,3.9611595134,0.5637174427,0.0382186452,0.0097432794,3.9225648294,48.705498421
123,3.9544333352,0.6225539335,0.696215152,0.7719202128,0.9019263138,44.1005713168
124,3.9322583882,0.7674970203,0.690073793,0.7729643755,0.892762739,42.6933573465
125,3.9004171183,0.1988827839,0.4301163486,0.8737988108,0.4922372785,48.5871730276
126,3.9885326214,0.4867512866,0.3436966706,0.0952423035,3.608655587,42.5816317161
127,3.8153845457,0.3261415748,0.168475947,0.0463007638,3.6387293272,40.5720489471
128,3.9487637878,0.7887798271,0.6301656805,0.8006899399,0.7870283478,43.8189884045
129,3.9043940866,0.2485449244,0.3241262161,0.9086370599,0.3567169229,46.4314514438
130,3.9659538216,0.0823651847,0.8842614041,0.3355710229,2.6350946409,43.4740583076
131,3.8388326905,0.0321631544,0.489269406,0.8500676338,0.5755652687,49.0492293852
132,3.8681922811,0.8418489701,0.1232837741,0.0329573464,3.740706928,42.4813923544
133,3.9661923611,0.572271239,0.1779569656,0.047085511,3.7794421672,44.1197468439
134,3.7727915079,0.340103575,0.8723691688,0.6370166224,1.3694606045,40.2649240181
135,3.9777043308,0.6700675108,0.731979482,0.7568645829,0.9671208014,46.933671678
136,3.9888550518,0.8642290413,0.9770705251,0.5710625051,1.7109694933,43.2666851277
137,3.9198284972,0.7344717951,0.4830071263,0.1439403065,3.3556071818,44.5819717533
138,3.8543926072,0.9186737261,0.9587572606,0.4645607366,2.0637931385,53.0372618006
139,3.9045338959,0.5491755159,0.8636503835,0.6697301603,1.2895497839,50.1880098552
140,3.806093477,0.1057184416,0.2164063825,0.0605206191,3.5757463434,40.2428387403
141,3.8563182836,0.5254974048,0.9571313872,0.5424472158,1.7644691674,53.5370717184
142,3.8907774671,0.0421326392,0.5335730203,0.8359495616,0.6382837492,45.7801549132
143,3.8096192268,0.0636838697,0.9523083093,0.4949671156,1.9239829865,43.1121973553
144,3.901760261,0.5987913445,0.9477903409,0.5841812,1.6224252697,44.3046630782
145,3.9858778806,0.2913797903,0.0668827557,0.0170713624,3.9178335149,46.5746560798
146,3.882926855,0.083134364,0.6852917766,0.2288698816,2.9942418455,40.4462649839
147,3.8012398123,0.5567008109,0.7687377328,0.7185556647,1.0698374122,39.2686760801
148,3.928754766,0.1391830287,0.4146526874,0.1199250486,3.4575986597,42.6116321319
149,3.7924563105,0.0359461667,0.2609872078,0.0743445752,3.5105077573,41.082027469
150,3.9148105076,0.8801589854,0.8067090248,0.2903954174,2.7779674762,44.8395111794
151,3.7755569833,0.652474816,0.9338474537,0.4484278664,2.0824920208,39.8989123757
152,3.7767710916,0.716565544,0.6035773245,0.8003114141,0.7541780784,42.0645685583
153,3.8765074869,0.665012411,0.2535573708,0.0703591201,3.603759831,46.9708740136
154,3.9032533979,0.6597342811,0.3509377386,0.0998863074,3.513371829,50.1428292854
155,3.9603659011,0.6303821518,0.423393821,0.1217246418,3.4782917804,45.1569401431
156,3.8801072318,0.720544873,0.7840971399,0.2810966122,2.789422234,43.074902626
157,3.7701920652,0.9378249963,0.8028215797,0.3074881115,2.6109028269,35.6470175877
158,3.9781938207,0.0451927085,0.167607759,0.9559258468,0.1753355238,43.1892460159
159,3.9858114912,0.4753895095,0.0593116168,0.9848910312,0.0602215016,41.2093464828
160,3.9318659222,0.8091168827,0.3860587307,0.110368322,3.497912478,42.8661225503
161,3.9843276007,0.9553150914,0.1872421663,0.0494388736,3.787346932,45.4619853219
162,3.9706992948,0.157210387,0.1122934075,0.9708709891,0.1156625429,48.9662386387
163,3.8697632365,0.7618720538,0.966412472,0.5163014245,1.871798965,45.6896364068
164,3.9079121476,0.6188928342,0.6578796022,0.2142475643,3.0706514885,47.5290093638
165,3.8807635529,0.2729210707,0.438994038,0.1300277471,3.3761566111,41.5187624756
166,3.7703010103,0.3963588534,0.9392950342,0.5294960164,1.7739416446,39.7426121671
167,3.8172038309,0.0902923418,0.7427685533,0.2645949488,2.8071909787,41.3078415785
168,3.8296912847,0.0802437942,0.1565463668,0.0427003388,3.6661621693,52.2305269357
169,3.9217416306,0.3613932075,0.7514180626,0.7416543953,1.013164713,44.8292383795
170,3.8372997266,0.4703489378,0.9590339827,0.5087075419,1.8852364153,53.7971931552
171,3.7834152831,0.5984215675,0.2576122331,0.0734907554,3.505369236,41.7790260715
172,3.9299704543,0.011595036,0.2123203373,0.0573104217,3.7047421902,45.800677138
173,3.9650983519,0.3406464175,0.136173403,0.9643888375,0.1412017619,43.770827609
174,3.7996535977,0.06764987,0.9198168928,0.4110008125,2.2379928817,42.02608813
175,3.8838728007,0.749783154,0.947456568,0.4221947522,2.2441220862,48.3634045505
176,3.954543872,0.8596227207,0.2019431671,0.0539799429,3.7410778196,43.237660644
177,3.7909896227,0.3262341338,0.4111969741,0.1237911771,3.3216985548,40.1164521842
178,3.8964764689,0.6054601878,0.9110654724,0.6272093604,1.4525699549,43.3831979959
179,3.9529686146,0.715680181,0.7247401774,0.2418154469,2.9970797423,39.3841001127
180,3.7883461436,0.4806543658,0.7894751826,0.7039712334,1.1214594364,36.782696114
181,3.855976795,0.9229286532,0.1627812799,0.0441659471,3.6856739277,52.9223324485
182,3.9176333325,0.31440137,0.1253914382,0.0331027262,3.7879489891,41.4862117784
183,3.9964674145,0.3187972772,0.3539236805,0.0982029502,3.6040025239,44.8202371802
184,3.77363851,0.9106494923,0.8440301558,0.3377188061,2.4992098178,40.6281756318
185,3.9882046664,0.1297867319,0.3948802451,0.8885717035,0.4443988521,45.088968618
186,3.7708335271,0.5116171133,0.2056223516,0.0578797467,3.5525786378,41.7630310414
187,3.9083746266,0.684407429,0.400019675,0.1157466572,3.4559933287,48.0918759629
188,3.9561419848,0.5317767241,0.2868330394,0.0786963348,3.6448081105,41.6554705344
189,3.9777276032,0.6939136381,0.8522676805,0.3109495854,2.7408548542,47.9591660447
190,3.9793926475,0.749565921,0.1563368415,0.0409647166,3.8163779553,40.6207737432
191,3.7982963622,0.1530120582,0.1975390079,0.055036255,3.589252355,38.8910975142
192,3.7759450054,0.4649223103,0.3192414123,0.0932397474,3.4238768469,44.9837044699
193,3.8015686381,0.9660342523,0.5592719727,0.8207551941,0.6814114328,42.6710447262
194,3.7693054694,0.8343340862,0.8869969087,0.62115673,1.4279760098,43.5498305258
195,3.8629304942,0.9612056865,0.9531232863,0.557133086,1.7107641069,49.8449477718
196,3.9915384124,0.9301981408,0.1676721385,0.0439373901,3.816160632,47.9650186793
197,3.9206511345,0.8471340249,0.9105722241,0.3667718294,2.4826667453,45.6240576086
198,3.7793911767,0.3879288199,0.6342566041,0.7866709225,0.8062540332,36.6340182847
199,3.768535872,0.370551412,0.8516626606,0.3450580183,2.4681723522,44.9513680332
200,3.8104527608,0.1056777816,0.5607999278,0.8206647896,0.6833483474,41.9889679612
201,3.9739227129,0.6078486468,0.6914547636,0.7756845297,0.8914123424,48.2729248912
202,3.8168953909,0.4359917456,0.8181799421,0.3112076393,2.629048387,39.1956165792
203,3.94921431,0.6815022213,0.9664296558,0.4272979471,2.2617231427,46.6657990415
204,3.9041534982,0.8276764232,0.8554897175,0.6757186047,1.2660443438,49.7139736883
205,3.8272382093,0.7450304309,0.1918473934,0.052928249,3.6246691926,41.0790466196
206,3.9029154542,0.1483529837,0.5673515059,0.8234716736,0.6889751331,46.7773104766
207,3.8571587152,0.0448385503,0.1353732888,0.0364232904,3.7166683033,53.5074089441
208,3.8393271391,0.5943011496,0.9593504178,0.5111972295,1.8766737425,49.8869969788
209,3.8786285647,0.4757347863,0.9349224974,0.4053670608,2.3063603035,46.0313414346
210,3.9610417553,0.1990087382,0.4927263637,0.8544106017,0.5766856856,47.1599963619
211,3.9997145538,0.4604652753,0.7478656043,0.2489616449,3.0039390394,42.0845683847
212,3.8626638314,0.5062039254,0.4469698852,0.8664485633,0.5158643041,48.4441791455
213,3.8525404096,0.6580953405,0.5289611617,0.8357053599,0.6329517401,50.3918029315
214,3.8060744414,0.8522775115,0.6871772703,0.2364616003,2.9060839883,42.1224755717
215,3.921528049,0.6163497609,0.9523989789,0.4155266472,2.2920286468,47.4875214688
216,3.8328760121,0.7869297427,0.153502178,0.0417957053,3.672678256,47.4534247776
217,3.9277887567,0.0734387548,0.4073311991,0.1175146616,3.4662159901,34.9420794526
218,3.9348868987,0.5046567206,0.968933702,0.561304016,1.7262190798,43.2481617525
219,3.9445981694,0.521451803,0.9403319644,0.6077741682,1.5471732983,41.4739223492
220,3.9419207005,0.1867980476,0.4787980835,0.1414796302,3.3842192174,41.6906352245
221,3.9534960221,0.1336514111,0.1424647753,0.0374366402,3.8054904141,47.1466084489
222,3.9200892599,0.8938333812,0.8817966261,0.3417059598,2.5805713967,47.9991522811
223,3.8306179851,0.9942105888,0.1554548575,0.0423780901,3.6682837112,49.9995746846
224,3.9471902545,0.5902754775,0.9662037161,0.5722311811,1.688484913,47.7893203919
225,3.8744454594,0.8639338893,0.9684004828,0.4926224014,1.9658068331,43.794258582
226,3.944065294,0.4248848032,0.712689353,0.2367495054,3.0103097865,45.2584289779
227,3.8594750828,0.5072479276,0.5770051944,0.1829882365,3.1532365436,48.4210383849
228,3.8080417415,0.2140297437,0.2856634144,0.0816889084,3.4969669684,44.6700757297
229,3.975199665,0.6230790869,0.67869565,0.2184550979,3.106797033,39.4749651905
230,3.8520043031,0.5236694291,0.962724391,0.5084751868,1.8933556955,54.1002513736
231,3.9323657844,0.6608064334,0.7717330434,0.2681629699,2.877850897,42.7935018071
232,3.9543612548,0.4468418703,0.258961379,0.0704508608,3.6757731005,44.5315711919
233,3.9378424729,0.527135836,0.9843260814,0.4941549082,1.991938287,43.5377085962
234,3.9408236362,0.917927643,0.5444480974,0.8344309861,0.6524782834,44.8857986933
235,3.7746454893,0.0308188221,0.3346729783,0.0983327496,3.4034742195,43.9094783759
236,3.9867646707,0.8778591081,0.0182687756,0.0046035488,3.968411405,42.4503764045
237,3.8325864481,0.080675139,0.9581389096,0.5014176481,1.9108599653,49.4139389225
238,3.8191223135,0.1063882839,0.9538805828,0.5153510613,1.8509335759,43.0945406969
239,3.874302092,0.1058336138,0.1543620978,0.0415706771,3.7132447307,44.9080212128
240,3.8280471263,0.1721445017,0.5153793639,0.8396579895,0.6137967724,41.9828446919
241,3.9339793171,0.9145361289,0.1960099187,0.0525906207,3.7270889031,45.6459195836
242,3.8604584249,0.2636576058,0.5428786445,0.8307182565,0.6535051327,46.2867235758
243,3.9157686536,0.6283431709,0.2918014656,0.9189038223,0.3175538708,44.2553067006
244,3.982457914,0.288287768,0.5888468541,0.1804067545,3.2639956068,42.0290169816
245,3.923109065,0.2349655599,0.3485898493,0.9014280657,0.3867084492,40.7212152273
246,3.8980183354,0.9888053463,0.6557968939,0.7859396179,0.8344112945,47.7672479619
247,3.843296543,0.0459874175,0.1448063601,0.0392154997,3.6925797485,53.5767822413
248,3.8708281833,0.9731523942,0.5342984466,0.8346160858,0.6401727162,48.3091111378
249,3.9063317026,0.7225971518,0.3178242828,0.9106564079,0.3490057063,48.5048588376
250,3.9205943982,0.9549461518,0.9425334015,0.5979502883,1.5762738475,48.3377066364
251,3.9008100826,0.7850246989,0.1906527349,0.0515305636,3.6997991406,47.8924688864
252,3.9819964892,0.8283980379,0.9831627065,0.4443398896,2.2126366086,44.6856632969
253,3.8139430535,0.0981382756,0.4667048445,0.1427438852,3.2695260043,43.4143123842
254,3.8223933664,0.7052751506,0.8883260411,0.3673368056,2.4182875973,45.4433879588
255,3.8840222185,0.9373923397,0.2321372456,0.0638431808,3.6360538858,46.7040848286
256,3.7969489039,0.5682176882,0.8825855387,0.6324915551,1.3954107871,38.8377263535
257,3.794545636,0.0247540616,0.9462342593,0.4748394492,1.9927456761,38.2650152878
258,3.8871377445,0.6498439957,0.5497661061,0.8294964137,0.6627709258,38.0589454173
259,3.7756327548,0.6850456018,0.2558419227,0.0731057939,3.4996121248,41.7822650854
260,3.9807351398,0.396264418,0.9295604711,0.6283948007,1.4792618749,43.8156489501
261,3.9303169615,0.4044132643,0.7281319955,0.2455601748,2.9651876415,44.6367303637
262,3.9313056225,0.2977566841,0.4528103865,0.1328224716,3.4091398932,42.7192517666
263,3.9888964577,0.0720101735,0.9429531236,0.3833573189,2.4597238065,39.8096916611
264,3.9936833878,0.1132231033,0.9497697772,0.6103721192,1.5560503951,41.7377952498
265,3.7780337085,0.6073442436,0.8373477047,0.6684166026,1.2527332526,45.2124687567
266,3.845502179,0.7906038601,0.5019428342,0.8456483002,0.593559798,53.228385768
267,3.9142964024,0.504519866,0.5424283445,0.1661979718,3.2637482793,47.1670177008
268,3.8601816211,0.1795828693,0.2275132422,0.0628941562,3.6173987554,46.1616910381
269,3.8243536993,0.1012874002,0.2027759011,0.0561782639,3.6095081481,48.2883896514
270,3.7924823238,0.7691114855,0.5427642724,0.1730685614,3.136122864,39.5768799482
271,3.779549696,0.8590465177,0.5597014853,0.1807615582,3.0963524035,37.1078212917
272,3.9182481917,0.8512057724,0.8171647634,0.703583891,1.1614318831,48.9279272267
273,3.9663526184,0.2029876514,0.085603778,0.0220695585,3.8788169673,42.2422684426
274,3.9983754788,0.5227162882,0.556643567,0.1671598464,3.3300076479,42.5334149145
275,3.7766820422,0.4822388363,0.8452513651,0.6618396633,1.277124071,37.8527678987
276,3.9807678616,0.9225796996,0.9610406561,0.4073766994,2.3590957889,45.9831970768
277,3.9230479407,0.7865454358,0.1958623308,0.0527037458,3.7162886191,41.577881918
278,3.9454951977,0.8429779199,0.163705438,0.0433729467,3.7743674449,45.228725106
279,3.8908759325,0.9931108329,0.8562365454,0.3269759258,2.6186531721,50.7003064145
280,3.9019562443,0.9969733521,0.1262646172,0.0334802377,3.7713178217,50.9479659555
281,3.9719293111,0.9730434774,0.2028289807,0.9460206196,0.2144022831,45.5743250687
282,3.9358856244,0.4010300301,0.1056587924,0.0276071396,3.8272270804,41.9743701124
283,3.8610797719,0.3064875377,0.8669074014,0.3403898581,2.5468073762,48.87458628
284,3.8727741926,0.5959755101,0.1234774625,0.0329705208,3.7450868106,47.0748958851
285,3.8601967763,0.6090179185,0.780769134,0.7184914519,1.0866783897,45.5803533596
